,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1999-05-08,0.23404255319148937,0.1702127659574468,0.13829787234042554,0.11702127659574468,0.09574468085106383,0.09574468085106383,0.0851063829787234,0.0851063829787234,0.07446808510638298,0.07446808510638298,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213
1999-05-22,0.22580645161290322,0.16129032258064516,0.12903225806451613,0.11827956989247312,0.0967741935483871,0.0967741935483871,0.08602150537634409,0.08602150537634409,0.07526881720430108,0.07526881720430108,0.06451612903225806,0.06451612903225806,0.053763440860215055,0.053763440860215055,0.053763440860215055,0.053763440860215055,0.053763440860215055,0.053763440860215055,0.053763440860215055,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046
1999-06-05,0.2127659574468085,0.14893617021276595,0.1276595744680851,0.11702127659574468,0.09574468085106383,0.09574468085106383,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.06382978723404255,0.06382978723404255,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617
1999-06-19,0.19791666666666666,0.13541666666666666,0.11458333333333333,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.052083333333333336,0.052083333333333336,0.041666666666666664,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
1999-07-03,0.23404255319148937,0.1702127659574468,0.14893617021276595,0.13829787234042554,0.10638297872340426,0.10638297872340426,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.07446808510638298,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274
1999-07-17,0.23404255319148937,0.18085106382978725,0.1595744680851064,0.14893617021276595,0.10638297872340426,0.10638297872340426,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274
1999-07-31,0.22580645161290322,0.16129032258064516,0.13978494623655913,0.12903225806451613,0.0967741935483871,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.053763440860215055,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023
1999-08-14,0.1978021978021978,0.14285714285714285,0.12087912087912088,0.10989010989010989,0.08791208791208792,0.08791208791208792,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.054945054945054944,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198
1999-08-28,0.1978021978021978,0.14285714285714285,0.12087912087912088,0.10989010989010989,0.07692307692307693,0.07692307692307693,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.03296703296703297,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099
1999-09-11,0.14285714285714285,0.10989010989010989,0.0989010989010989,0.08791208791208792,0.054945054945054944,0.054945054945054944,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-25,0.15730337078651685,0.10112359550561797,0.10112359550561797,0.0898876404494382,0.056179775280898875,0.056179775280898875,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775
1999-10-09,0.17045454545454544,0.11363636363636363,0.11363636363636363,0.09090909090909091,0.056818181818181816,0.056818181818181816,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
1999-10-23,0.17045454545454544,0.11363636363636363,0.11363636363636363,0.10227272727272728,0.06818181818181818,0.06818181818181818,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
1999-11-06,0.1797752808988764,0.1348314606741573,0.12359550561797752,0.11235955056179775,0.07865168539325842,0.06741573033707865,0.0449438202247191,0.0449438202247191,0.0449438202247191,0.0449438202247191,0.0449438202247191,0.0449438202247191,0.033707865168539325,0.033707865168539325,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775
1999-11-20,0.17777777777777778,0.13333333333333333,0.12222222222222222,0.1111111111111111,0.07777777777777778,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112
1999-12-04,0.18888888888888888,0.14444444444444443,0.12222222222222222,0.1111111111111111,0.08888888888888889,0.08888888888888889,0.07777777777777778,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.05555555555555555,0.05555555555555555,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223
1999-12-18,0.2222222222222222,0.16666666666666666,0.14444444444444443,0.13333333333333333,0.1111111111111111,0.1111111111111111,0.1,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.07777777777777778,0.06666666666666667,0.044444444444444446,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223
2000-01-01,0.23333333333333334,0.17777777777777778,0.13333333333333333,0.12222222222222222,0.1,0.1,0.08888888888888889,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.06666666666666667,0.05555555555555555,0.044444444444444446,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223
2000-01-15,0.25274725274725274,0.1978021978021978,0.15384615384615385,0.14285714285714285,0.12087912087912088,0.12087912087912088,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.0989010989010989,0.08791208791208792,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.06593406593406594,0.054945054945054944,0.054945054945054944,0.054945054945054944,0.04395604395604396,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297
2000-01-29,0.20652173913043478,0.16304347826086957,0.14130434782608695,0.13043478260869565,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.07608695652173914,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.03260869565217391,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
2000-02-12,0.21739130434782608,0.18478260869565216,0.16304347826086957,0.14130434782608695,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.08695652173913043,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.043478260869565216,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608
2000-02-26,0.23404255319148937,0.20212765957446807,0.1702127659574468,0.14893617021276595,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.11702127659574468,0.11702127659574468,0.10638297872340426,0.09574468085106383,0.07446808510638298,0.07446808510638298,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
2000-03-11,0.25263157894736843,0.21052631578947367,0.17894736842105263,0.15789473684210525,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.1368421052631579,0.1368421052631579,0.1368421052631579,0.1368421052631579,0.12631578947368421,0.12631578947368421,0.11578947368421053,0.10526315789473684,0.08421052631578947,0.08421052631578947,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054
2000-03-25,0.25,0.20833333333333334,0.16666666666666666,0.14583333333333334,0.13541666666666666,0.13541666666666666,0.13541666666666666,0.125,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.10416666666666667,0.10416666666666667,0.09375,0.09375,0.08333333333333333,0.08333333333333333,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.0625,0.0625,0.0625,0.0625,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.041666666666666664,0.041666666666666664
2000-04-08,0.21875,0.17708333333333334,0.14583333333333334,0.13541666666666666,0.125,0.125,0.125,0.11458333333333333,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.09375,0.09375,0.08333333333333333,0.08333333333333333,0.07291666666666667,0.07291666666666667,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.03125,0.03125
2000-04-22,0.2268041237113402,0.17525773195876287,0.14432989690721648,0.13402061855670103,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.1134020618556701,0.1134020618556701,0.1134020618556701,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.09278350515463918,0.08247422680412371,0.08247422680412371,0.061855670103092786,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.030927835051546393
2000-05-06,0.21649484536082475,0.16494845360824742,0.14432989690721648,0.13402061855670103,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.1134020618556701,0.1134020618556701,0.1134020618556701,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.061855670103092786,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.05154639175257732,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.030927835051546393
2000-05-20,0.1958762886597938,0.14432989690721648,0.1134020618556701,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.05154639175257732,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.020618556701030927,0.020618556701030927
2000-06-03,0.21649484536082475,0.16494845360824742,0.13402061855670103,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.09278350515463918,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.08247422680412371,0.061855670103092786,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.041237113402061855,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.020618556701030927,0.020618556701030927
2000-06-17,0.21875,0.15625,0.125,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.09375,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.03125,0.03125,0.03125,0.03125,0.03125,0.020833333333333332,0.020833333333333332
2000-07-01,0.1956521739130435,0.13043478260869565,0.10869565217391304,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.09782608695652174,0.07608695652173914,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.05434782608695652,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
2000-07-15,0.18478260869565216,0.11956521739130435,0.10869565217391304,0.09782608695652174,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.06521739130434782,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
2000-07-29,0.1978021978021978,0.12087912087912088,0.10989010989010989,0.08791208791208792,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.054945054945054944,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.03296703296703297,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099
2000-08-12,0.23404255319148937,0.14893617021276595,0.13829787234042554,0.11702127659574468,0.10638297872340426,0.10638297872340426,0.09574468085106383,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.07446808510638298,0.06382978723404255,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
2000-08-26,0.24468085106382978,0.14893617021276595,0.13829787234042554,0.10638297872340426,0.09574468085106383,0.09574468085106383,0.0851063829787234,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.031914893617021274,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
2000-09-09,0.22340425531914893,0.1595744680851064,0.14893617021276595,0.11702127659574468,0.10638297872340426,0.10638297872340426,0.09574468085106383,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.06382978723404255,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617
2000-09-23,0.20212765957446807,0.13829787234042554,0.13829787234042554,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.0851063829787234,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617
2000-10-07,0.20430107526881722,0.15053763440860216,0.15053763440860216,0.11827956989247312,0.10752688172043011,0.10752688172043011,0.0967741935483871,0.07526881720430108,0.07526881720430108,0.06451612903225806,0.053763440860215055,0.053763440860215055,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903
2000-10-21,0.22340425531914893,0.14893617021276595,0.14893617021276595,0.10638297872340426,0.09574468085106383,0.09574468085106383,0.07446808510638298,0.05319148936170213,0.05319148936170213,0.0425531914893617,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274
2000-11-04,0.23157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.09473684210526316,0.09473684210526316,0.07368421052631578,0.06315789473684211,0.06315789473684211,0.05263157894736842,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054
2000-11-18,0.2604166666666667,0.1875,0.1875,0.13541666666666666,0.125,0.125,0.10416666666666667,0.07291666666666667,0.07291666666666667,0.0625,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
2000-12-02,0.2736842105263158,0.2,0.17894736842105263,0.12631578947368421,0.11578947368421053,0.11578947368421053,0.09473684210526316,0.07368421052631578,0.07368421052631578,0.05263157894736842,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054
2000-12-16,0.2872340425531915,0.2127659574468085,0.19148936170212766,0.1595744680851064,0.14893617021276595,0.14893617021276595,0.1276595744680851,0.11702127659574468,0.11702127659574468,0.09574468085106383,0.0851063829787234,0.0851063829787234,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.05319148936170213
2000-12-30,0.24731182795698925,0.17204301075268819,0.15053763440860216,0.12903225806451613,0.11827956989247312,0.11827956989247312,0.10752688172043011,0.0967741935483871,0.0967741935483871,0.07526881720430108,0.06451612903225806,0.06451612903225806,0.053763440860215055,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.021505376344086023
2001-01-13,0.2736842105263158,0.2,0.16842105263157894,0.12631578947368421,0.11578947368421053,0.11578947368421053,0.10526315789473684,0.09473684210526316,0.09473684210526316,0.07368421052631578,0.06315789473684211,0.06315789473684211,0.05263157894736842,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.021052631578947368
