,1,3,5,10,15,20
89,0.22613065326633167,0.1407035175879397,0.11557788944723618,0.07035175879396985,0.04020100502512563,0.035175879396984924
90,0.23170731707317074,0.14634146341463414,0.12195121951219512,0.08536585365853659,0.04878048780487805,0.024390243902439025
91,0.19736842105263158,0.10964912280701754,0.08333333333333333,0.05263157894736842,0.013157894736842105,0.008771929824561403
92,0.21052631578947367,0.14354066985645933,0.11961722488038277,0.06698564593301436,0.0430622009569378,0.03827751196172249
93,0.18877551020408162,0.12244897959183673,0.08673469387755102,0.05102040816326531,0.03571428571428571,0.015306122448979591
94,0.24731182795698925,0.1827956989247312,0.12903225806451613,0.06989247311827956,0.043010752688172046,0.016129032258064516
95,0.2391304347826087,0.14130434782608695,0.09239130434782608,0.03260869565217391,0.021739130434782608,0.021739130434782608
96,0.16129032258064516,0.12258064516129032,0.10967741935483871,0.05161290322580645,0.03870967741935484,0.012903225806451613
97,0.2681564245810056,0.16759776536312848,0.12290502793296089,0.055865921787709494,0.03910614525139665,0.0223463687150838
98,0.2471264367816092,0.16091954022988506,0.12643678160919541,0.08620689655172414,0.04597701149425287,0.034482758620689655
99,0.2702702702702703,0.19594594594594594,0.1891891891891892,0.0945945945945946,0.033783783783783786,0.006756756756756757
100,0.2838709677419355,0.22580645161290322,0.16774193548387098,0.11612903225806452,0.05806451612903226,0.025806451612903226
