,1,3,5,10,15,20
69,0.30597014925373134,0.20149253731343283,0.1791044776119403,0.08955223880597014,0.05223880597014925,0.029850746268656716
70,0.2537313432835821,0.14925373134328357,0.11940298507462686,0.04477611940298507,0.03731343283582089,0.022388059701492536
71,0.348993288590604,0.2348993288590604,0.18791946308724833,0.12751677852348994,0.04697986577181208,0.040268456375838924
72,0.3333333333333333,0.1564625850340136,0.12244897959183673,0.07482993197278912,0.047619047619047616,0.034013605442176874
73,0.3893129770992366,0.25190839694656486,0.20610687022900764,0.13740458015267176,0.10687022900763359,0.08396946564885496
74,0.3125,0.2109375,0.1328125,0.0859375,0.0546875,0.046875
75,0.29545454545454547,0.19696969696969696,0.13636363636363635,0.09090909090909091,0.06060606060606061,0.03787878787878788
76,0.3157894736842105,0.20300751879699247,0.14285714285714285,0.06766917293233082,0.03007518796992481,0.007518796992481203
77,0.3,0.2230769230769231,0.16923076923076924,0.1076923076923077,0.07692307692307693,0.05384615384615385
78,0.3142857142857143,0.2,0.18571428571428572,0.1357142857142857,0.07857142857142857,0.03571428571428571
79,0.3609022556390977,0.24060150375939848,0.18796992481203006,0.16541353383458646,0.12030075187969924,0.09022556390977443
80,0.328125,0.25,0.203125,0.109375,0.0625,0.046875
81,0.26717557251908397,0.21374045801526717,0.17557251908396945,0.10687022900763359,0.061068702290076333,0.030534351145038167
82,0.26717557251908397,0.1984732824427481,0.16793893129770993,0.11450381679389313,0.05343511450381679,0.05343511450381679
83,0.3228346456692913,0.2204724409448819,0.1889763779527559,0.09448818897637795,0.047244094488188976,0.031496062992125984
84,0.3643410852713178,0.2248062015503876,0.16279069767441862,0.11627906976744186,0.05426356589147287,0.031007751937984496
85,0.3360655737704918,0.21311475409836064,0.14754098360655737,0.09016393442622951,0.05737704918032787,0.01639344262295082
86,0.375,0.23684210526315788,0.16447368421052633,0.10526315789473684,0.09868421052631579,0.07236842105263158
87,0.37142857142857144,0.22142857142857142,0.16428571428571428,0.12857142857142856,0.07857142857142857,0.05714285714285714
88,0.264,0.2,0.16,0.08,0.056,0.024
89,0.3120567375886525,0.19858156028368795,0.1702127659574468,0.11347517730496454,0.05673758865248227,0.04964539007092199
90,0.31666666666666665,0.2,0.175,0.125,0.06666666666666667,0.05
91,0.3793103448275862,0.21551724137931033,0.15517241379310345,0.11206896551724138,0.05172413793103448,0.017241379310344827
92,0.38095238095238093,0.25396825396825395,0.21428571428571427,0.12698412698412698,0.0873015873015873,0.07142857142857142
93,0.3333333333333333,0.2222222222222222,0.1574074074074074,0.1111111111111111,0.06481481481481481,0.037037037037037035
94,0.4077669902912621,0.32038834951456313,0.2524271844660194,0.14563106796116504,0.07766990291262135,0.02912621359223301
95,0.3853211009174312,0.25688073394495414,0.1926605504587156,0.06422018348623854,0.045871559633027525,0.027522935779816515
96,0.2823529411764706,0.2235294117647059,0.2,0.1411764705882353,0.08235294117647059,0.03529411764705882
97,0.4423076923076923,0.3076923076923077,0.21153846153846154,0.10576923076923077,0.0673076923076923,0.038461538461538464
98,0.4019607843137255,0.27450980392156865,0.21568627450980393,0.16666666666666666,0.08823529411764706,0.06862745098039216
99,0.4444444444444444,0.32222222222222224,0.3111111111111111,0.2,0.08888888888888889,0.022222222222222223
100,0.4945054945054945,0.38461538461538464,0.31868131868131866,0.2087912087912088,0.12087912087912088,0.04395604395604396
